filename,origin_timestamp,origin_x,origin_y,origin_z,origin_yaw,end_timestamp,end_x,end_y,end_z,end_yaw,diff_time,diff_x,diff_y,diff_z,diff_yaw
161536,1755893819188985696,-0.9582365155220032,-3.8260464668273926,-0.1306159496307373,-1.923892460031392,1755893876344697632,-0.033224418759346,-4.107836723327637,2.8493051528930664,-1.398030758988548,57.155711936,0.9250120967626572,-0.28179025650024414,2.9799211025238037,0.5258617010428441
161956,1755894027210760384,1.4593662023544312,-1.808788180351257,2.422316789627075,-2.0703073527953775,1755894086638826144,2.369330644607544,-2.236931800842285,5.412558555603027,-1.5474437817553408,59.42806576,0.9099644422531128,-0.42814362049102805,2.990241765975952,0.5228635710400367
162403,1755894275047134240,0.8563966155052185,-0.9240439534187316,2.571282148361206,-1.948873805501772,1755894334614406272,1.4838998317718506,-1.546167254447937,5.569324493408203,-1.418025586286877,59.567272032,0.6275032162666321,-0.6221233010292054,2.998042345046997,0.5308482192148951
162817,1755894529901161184,0.5820325016975403,-2.1911497116088867,2.7660646438598637,-2.0379196061626326,1755894584787836928,1.423242211341858,-2.65896987915039,5.784918785095215,-1.5034506350974244,54.886675744,0.8412097096443176,-0.46782016754150346,3.018854141235351,0.5344689710652082
163522,1755894952377766176,-0.5360813736915588,-4.539994716644287,3.632050275802612,-1.9824088877702315,1755895026842267168,0.3665102124214172,-4.814332485198975,4.999928951263428,-1.4543572955112083,74.464500992,0.9025915861129761,-0.2743377685546875,1.3678786754608159,0.5280515922590232
164402,1755895471939176320,-2.535536766052246,-5.80971097946167,4.201161861419678,-2.1545642777776584,1755895526273073696,-1.7430580854415894,-6.21398401260376,7.182864665985107,-1.6319276732312895,54.333897376,0.7924786806106567,-0.40427303314208984,2.9817028045654297,0.5226366045463688
164009,1755895236858651168,-2.302138328552246,-4.076958179473877,3.985935688018799,-1.855146616850972,1755895295768457984,-1.2594774961471558,-4.216732025146484,4.97613525390625,-1.3217160786165891,58.909806816,1.0426608324050903,-0.13977384567260742,0.9901995658874512,0.5334305382343829
